sku_id,category,cost,price,current_stock,reorder_point,first_stock_date
3627,Beauty,15.19,22.39,93,80,2026-02-14
3628,Beauty,17.36,37.25,20,96,2026-04-05
3629,Electronics,146.4,221.2,293,62,2026-04-30
3630,Sports,12.79,22.02,253,39,2025-12-27
3631,Apparel,31.72,69.9,44,83,2026-04-12
3632,Apparel,78.79,119.59,1685,114,2026-04-26
3633,Electronics,361.24,723.11,209,36,2026-03-05
3634,Apparel,13.8,21.57,137,87,2025-12-17
3635,Sports,75.7,157.84,295,41,2025-12-14
3636,Electronics,398.06,637.48,232,22,2026-01-26
3637,Beauty,10.04,19.71,12,50,2026-01-17
3638,Electronics,255.05,414.91,126,48,2026-03-03
3639,Beauty,6.32,12.49,67,56,2026-04-06
3640,Apparel,69.23,119.89,178,91,2025-12-23
3641,Apparel,46.14,94.35,318,58,2026-03-24
3642,Home & Kitchen,11.04,19.39,366,76,2025-12-29
3643,Apparel,10.3,17.75,352,27,2026-03-20
3644,Apparel,15.35,25.43,335,83,2026-04-16
3645,Electronics,452.93,759.36,141,94,2026-02-22
3646,Apparel,35.32,76.5,243,92,2026-03-14
3647,Electronics,437.15,664.06,287,85,2025-12-05
3648,Sports,224.22,365.81,388,32,2026-03-29
3649,Home & Kitchen,102.12,192.29,322,100,2026-03-03
3650,Apparel,18.06,35.02,202,40,2025-12-24
3651,Electronics,158.6,300.64,120,49,2025-12-12
3652,Beauty,16.56,34.41,72,22,2026-04-18
3653,Sports,164.24,338.87,1750,102,2026-01-24
3654,Electronics,326.39,585.13,166,36,2026-03-15
3655,Beauty,7.27,14.57,162,99,2025-12-25
3656,Apparel,37.55,92.19,107,76,2026-04-19
3657,Apparel,32.39,63.82,251,71,2025-12-24
3658,Electronics,287.41,702.05,279,31,2026-04-23
3659,Electronics,220.82,436.57,57,38,2025-12-21
3660,Apparel,14.81,34.38,384,39,2026-01-14
3661,Home & Kitchen,31.58,48.55,195,75,2025-12-25
3662,Home & Kitchen,90.03,133.91,184,73,2026-02-12
3663,Beauty,10.16,21.95,59,53,2025-12-11
3664,Electronics,168.34,389.5,30,25,2026-04-23
3665,Sports,164.01,385.95,88,87,2026-01-21
3666,Electronics,461.2,696.21,1963,141,2026-04-09
3667,Beauty,13.76,30.7,1161,99,2025-12-07
3668,Sports,85.93,181.61,1385,63,2026-04-03
3669,Sports,39.43,83.81,253,84,2026-01-02
3670,Home & Kitchen,160.23,243.28,150,73,2026-01-27
3671,Electronics,76.62,179.38,199,47,2026-04-21
3672,Sports,51.75,128.16,357,51,2025-12-06
3673,Apparel,32.75,50.73,387,32,2026-01-13
3674,Beauty,6.32,15.48,360,81,2026-01-04
3675,Apparel,14.64,31.22,154,47,2026-02-09
3676,Home & Kitchen,96.23,210.11,127,91,2026-03-05
3677,Sports,213.6,355.36,306,33,2026-03-17
3678,Sports,36.55,55.77,128,43,2026-03-14
3679,Sports,89.08,189.74,976,103,2026-02-20
3680,Home & Kitchen,12.9,21.84,111,28,2026-04-21
3681,Electronics,324.87,753.54,382,61,2026-04-18
3682,Sports,78.88,118.12,1512,109,2026-04-16
3683,Sports,64.87,105.2,283,38,2026-01-07
3684,Sports,10.56,23.97,43,58,2025-12-21
3685,Electronics,48.63,119.77,220,52,2026-03-01
3686,Electronics,75.02,146.46,1022,76,2026-04-07
3687,Sports,219.19,324.97,19,57,2026-01-16
3688,Sports,135.53,214.45,123,79,2026-01-13
3689,Sports,111.28,168.59,368,31,2026-01-29
3690,Apparel,24.31,42.14,399,84,2026-02-05
3691,Apparel,10.63,16.14,391,86,2026-02-03
3692,Sports,96.3,199.22,166,84,2026-02-04
3693,Beauty,4.69,9.62,56,69,2026-03-22
3694,Sports,19.82,33.72,121,95,2026-01-30
3695,Apparel,74.02,117.4,323,54,2026-03-18
3696,Electronics,245.37,439.95,883,135,2026-02-04
3697,Sports,115.79,257.02,1185,121,2025-12-01
3698,Home & Kitchen,97.92,241.24,396,55,2026-03-19
3699,Apparel,13.11,22.27,271,40,2026-01-25
3700,Home & Kitchen,118.04,193.31,123,80,2026-01-24
3701,Sports,21.34,31.49,50,54,2025-12-18
3702,Electronics,181.86,403.74,314,84,2025-12-04
3703,Electronics,59.41,126.58,291,61,2026-04-15
3704,Electronics,233.4,426.36,297,27,2026-03-15
3705,Electronics,252.09,401.3,134,88,2025-12-22
3706,Apparel,48.95,74.01,192,24,2026-04-11
3707,Electronics,38.02,54.82,354,95,2026-04-27
3708,Apparel,30.52,67.65,1193,127,2025-12-16
3709,Apparel,37.63,86.35,97,90,2025-12-26
3710,Electronics,334.47,498.19,266,91,2026-03-09
3711,Apparel,28.05,59.57,24,30,2026-01-24
3712,Electronics,334.34,595.94,47,28,2026-04-06
3713,Apparel,46.96,115.13,105,33,2026-01-05
3714,Sports,186.95,276.88,237,40,2026-01-01
3715,Apparel,23.51,57.24,294,72,2026-03-02
3716,Home & Kitchen,42.89,103.14,189,56,2025-12-27
3717,Home & Kitchen,58.05,144.28,379,49,2026-02-06
3718,Apparel,31.85,46.86,126,70,2026-03-16
3719,Electronics,240.69,356.23,1641,131,2025-12-22
3720,Electronics,214.82,316.55,128,35,2026-01-23
3721,Electronics,27.21,65.09,153,91,2025-12-12
3722,Electronics,39.39,72.34,204,21,2026-01-03
3723,Beauty,25.91,48.21,1237,53,2026-01-07
3724,Electronics,243.74,372.9,195,46,2026-04-18
3725,Apparel,30.28,50.73,329,45,2026-01-15
3726,Electronics,458.69,791.18,304,37,2026-04-06
3727,Beauty,16.76,35.44,266,94,2026-01-10
3728,Electronics,109.8,225.9,196,75,2026-01-15
3729,Electronics,350.94,537.52,167,28,2026-03-25
3730,Home & Kitchen,82.74,158.37,274,43,2026-04-03
3731,Sports,80.72,162.76,381,82,2026-04-08
3732,Beauty,48.79,73.18,382,22,2026-01-02
3733,Beauty,9.96,17.85,212,37,2026-04-20
3734,Beauty,24.13,48.55,224,24,2026-02-04
3735,Beauty,21.97,32.22,214,90,2026-03-16
3736,Electronics,307.1,441.05,356,70,2026-01-27
3737,Apparel,28.01,53.51,118,59,2025-12-09
3738,Home & Kitchen,36.73,64.48,88,24,2026-01-11
3739,Beauty,24.51,45.19,350,98,2025-12-08
3740,Beauty,12.15,28.62,376,30,2026-03-17
3741,Home & Kitchen,157.63,239.39,225,32,2025-12-26
3742,Apparel,59.94,115.77,230,27,2026-02-25
3743,Electronics,215.29,408.47,29,94,2026-01-11
3744,Sports,78.53,192.73,390,24,2026-04-02
3745,Beauty,20.85,29.91,297,91,2026-03-13
3746,Sports,71.74,111.88,400,26,2025-12-01
3747,Beauty,18.08,33.01,229,34,2026-03-02
3748,Home & Kitchen,54.02,85.14,60,72,2025-12-29
3749,Apparel,48.18,96.03,127,59,2026-03-02
3750,Beauty,15.96,31.92,259,33,2026-01-25
3751,Sports,135.36,235.86,319,87,2026-01-17
3752,Apparel,44.32,88.63,381,35,2026-04-04
3753,Home & Kitchen,28.95,61.32,136,28,2026-02-18
3754,Home & Kitchen,90.7,226.47,166,81,2026-03-14
3755,Beauty,27.24,58.11,97,99,2026-04-25
3756,Sports,147.7,311.45,217,85,2026-02-19
3757,Beauty,14.66,23.02,213,81,2026-03-25
3758,Apparel,40.74,100.68,355,62,2025-12-09
3759,Sports,99.06,201.94,252,73,2026-02-10
3760,Electronics,77.19,134.82,171,85,2026-03-07
3761,Apparel,32.8,73.14,174,99,2026-02-02
3762,Electronics,345.03,748.53,73,64,2025-12-04
3763,Sports,186.16,391.61,322,79,2026-01-05
3764,Sports,220.72,382.81,1450,62,2026-02-28
3765,Electronics,372.96,574.83,1451,105,2025-12-17
3766,Electronics,134.9,226.12,1559,89,2025-12-17
3767,Electronics,238.82,548.45,124,98,2025-12-05
3768,Sports,171.97,293.99,210,99,2025-12-22
3769,Sports,46.07,89.44,273,44,2026-01-28
3770,Beauty,55.96,81.96,1177,144,2025-12-20
3771,Beauty,32.97,70.77,75,92,2026-04-27
3772,Apparel,35.95,70.49,1509,143,2026-04-22
3773,Beauty,21.75,49.08,191,44,2026-02-28
3774,Apparel,45.41,66.04,207,54,2026-01-18
3775,Sports,168.83,318.23,1331,100,2026-04-24
3776,Beauty,51.91,87.74,230,85,2026-04-30
3777,Home & Kitchen,58.37,85.21,367,29,2026-01-13
3778,Home & Kitchen,53.34,98.87,353,35,2026-04-30
3779,Home & Kitchen,112.67,244.53,146,74,2026-02-17
3780,Electronics,280.33,512.01,1696,144,2026-03-14
3781,Apparel,44.52,97.55,308,93,2026-04-12
3782,Apparel,21.97,32.57,323,29,2026-03-06
3783,Apparel,29.12,63.19,223,99,2026-01-17
3784,Home & Kitchen,11.46,19.6,95,55,2025-12-25
3785,Electronics,361.97,759.51,386,99,2026-03-17
3786,Apparel,75.43,117.85,966,142,2026-01-29
3787,Sports,145.79,265.22,177,70,2025-12-06
3788,Beauty,14.62,26.04,1027,106,2026-03-03
3789,Home & Kitchen,20.93,40.05,507,132,2026-04-18
3790,Apparel,47.16,89.13,561,95,2026-04-03
3791,Beauty,25.76,50.08,52,40,2025-12-07
3792,Sports,138.94,219.9,198,28,2026-03-23
3793,Home & Kitchen,33.82,48.75,228,73,2026-04-30
3794,Electronics,311.19,546.23,81,51,2025-12-10
3795,Electronics,46.52,87.38,1920,99,2026-03-08
3796,Electronics,188.25,431.35,291,64,2026-03-21
3797,Apparel,12.65,18.84,147,82,2026-04-05
3798,Sports,120.89,225.76,34,47,2025-12-21
3799,Beauty,7.63,11.62,388,52,2025-12-14
3800,Home & Kitchen,72.67,165.86,940,124,2026-02-17
3801,Beauty,24.07,53.18,316,80,2026-01-17
3802,Electronics,468.12,758.84,280,84,2026-02-10
3803,Home & Kitchen,10.05,22.13,18,74,2026-04-25
3804,Home & Kitchen,70.66,161.1,1855,134,2026-01-04
3805,Home & Kitchen,14.66,21.12,331,54,2026-01-06
3806,Sports,120.92,202.86,306,30,2026-04-01
3807,Apparel,61.72,116.68,362,57,2025-12-17
3808,Home & Kitchen,86.54,195.92,278,38,2026-03-18
3809,Beauty,27.06,58.38,72,26,2026-03-25
3810,Apparel,41.17,73.14,274,68,2026-01-20
3811,Home & Kitchen,86.61,130.36,17,68,2026-02-05
3812,Electronics,467.47,695.0,31,77,2026-02-13
3813,Sports,154.38,331.86,164,47,2026-04-16
3814,Home & Kitchen,74.22,109.51,303,65,2026-01-23
3815,Sports,59.41,133.2,345,48,2026-04-11
3816,Sports,68.5,158.18,281,51,2025-12-23
3817,Apparel,21.04,35.29,295,35,2025-12-12
3818,Home & Kitchen,8.16,17.29,1402,105,2026-04-16
3819,Sports,104.55,163.41,211,43,2026-02-12
3820,Home & Kitchen,60.01,97.63,125,24,2026-04-04
3821,Apparel,25.65,51.38,164,32,2026-01-24
3822,Home & Kitchen,155.24,230.17,358,69,2026-01-05
3823,Home & Kitchen,72.81,158.66,394,79,2026-04-06
3824,Sports,25.39,36.8,1212,64,2026-03-22
3825,Electronics,41.4,93.16,121,33,2026-02-12
3826,Home & Kitchen,66.07,113.66,244,21,2026-04-12
3827,Sports,134.34,244.89,269,83,2026-03-21
3828,Apparel,52.35,102.66,395,63,2026-02-27
3829,Electronics,42.16,79.89,204,39,2026-01-26
3830,Apparel,43.71,96.18,174,64,2025-12-16
3831,Beauty,8.68,17.21,192,80,2025-12-03
3832,Home & Kitchen,68.94,144.14,338,73,2026-02-19
3833,Electronics,121.45,236.05,623,74,2026-02-12
3834,Electronics,126.98,241.64,226,68,2025-12-24
3835,Home & Kitchen,70.13,147.92,816,81,2026-03-10
3836,Home & Kitchen,87.56,217.29,41,32,2026-01-07
3837,Home & Kitchen,89.55,180.88,986,125,2026-01-21
3838,Electronics,277.4,517.59,80,57,2026-01-04
3839,Sports,120.08,251.02,1856,57,2026-01-08
3840,Home & Kitchen,97.3,161.33,223,71,2025-12-05
3841,Beauty,40.31,58.07,336,95,2026-02-26
3842,Apparel,19.94,35.38,1912,54,2026-02-20
3843,Beauty,22.84,35.39,47,65,2026-04-05
3844,Beauty,57.22,85.18,1523,82,2026-03-30
3845,Electronics,127.92,318.64,829,143,2025-12-29
3846,Electronics,503.0,733.8,388,71,2026-01-31
3847,Beauty,18.48,31.96,331,35,2026-01-01
3848,Home & Kitchen,93.4,141.35,228,64,2026-03-14
3849,Electronics,387.58,763.02,40,24,2026-03-29
3850,Electronics,499.67,718.26,386,90,2026-04-25
3851,Electronics,122.9,224.27,1898,79,2026-03-30
3852,Sports,164.75,240.26,257,26,2026-03-04
3853,Sports,224.42,351.26,285,90,2026-04-18
3854,Beauty,37.83,80.72,35,96,2026-03-18
3855,Beauty,16.01,37.9,324,89,2026-01-29
3856,Sports,220.3,356.71,290,22,2025-12-14
3857,Beauty,24.88,47.69,192,53,2026-03-22
3858,Apparel,47.81,105.55,1921,50,2026-01-28
3859,Sports,11.11,24.46,179,93,2026-04-12
3860,Electronics,356.95,529.02,148,94,2026-01-15
3861,Sports,146.88,352.62,186,20,2025-12-12
3862,Electronics,457.84,664.18,217,93,2026-04-11
3863,Electronics,235.7,339.49,312,77,2026-04-22
3864,Apparel,64.43,103.26,179,89,2026-01-17
3865,Electronics,111.48,209.29,248,44,2026-04-10
3866,Home & Kitchen,42.18,65.91,234,46,2026-02-23
3867,Sports,60.91,118.65,160,57,2026-03-25
3868,Sports,17.0,30.45,1178,117,2026-02-16
3869,Electronics,80.56,154.16,313,20,2026-04-30
3870,Sports,87.06,139.57,215,51,2026-01-02
3871,Electronics,338.56,621.96,309,82,2026-01-28
3872,Beauty,47.5,83.39,1721,87,2026-03-23
3873,Beauty,7.83,14.46,220,78,2026-04-06
3874,Home & Kitchen,106.53,242.49,353,100,2026-04-16
3875,Home & Kitchen,78.86,174.65,213,80,2026-02-14
3876,Sports,125.23,306.76,323,58,2025-12-29
3877,Electronics,156.26,353.83,143,100,2025-12-16
3878,Home & Kitchen,150.38,228.34,90,38,2026-03-03
3879,Beauty,15.67,32.69,85,75,2026-03-25
3880,Electronics,386.49,716.37,64,59,2025-12-27
3881,Apparel,50.79,84.81,71,32,2026-04-26
3882,Beauty,36.8,58.27,37,90,2026-01-23
3883,Beauty,38.35,60.25,216,81,2026-03-08
3884,Apparel,16.72,38.63,356,28,2026-01-31
3885,Electronics,125.59,280.36,34,60,2026-01-17
3886,Home & Kitchen,93.64,224.46,255,48,2026-02-13
3887,Electronics,123.58,307.82,160,37,2026-04-28
3888,Apparel,22.83,44.06,46,86,2026-04-28
3889,Electronics,73.34,125.72,221,42,2026-02-14
3890,Electronics,210.92,406.21,71,84,2025-12-14
3891,Beauty,50.61,88.59,385,41,2025-12-08
3892,Home & Kitchen,73.06,136.23,395,97,2025-12-13
3893,Home & Kitchen,99.56,150.48,297,35,2026-02-04
3894,Sports,59.88,89.11,394,55,2026-01-21
3895,Sports,109.21,245.24,196,71,2025-12-02
3896,Electronics,124.65,218.79,1519,126,2026-01-12
3897,Electronics,152.83,236.53,196,96,2026-02-06
3898,Apparel,9.61,21.89,292,54,2025-12-03
3899,Home & Kitchen,32.14,68.41,311,70,2026-04-11
3900,Apparel,29.52,42.51,97,62,2026-04-02
3901,Home & Kitchen,126.47,189.18,160,51,2026-03-25
3902,Sports,163.19,320.94,359,72,2026-04-09
3903,Beauty,34.67,69.13,183,43,2026-02-13
3904,Apparel,29.45,52.68,1936,72,2026-02-19
3905,Electronics,257.55,442.58,199,35,2026-01-17
3906,Sports,15.16,29.77,348,92,2026-03-25
3907,Beauty,51.5,80.52,357,77,2026-02-06
3908,Apparel,59.82,107.08,69,27,2026-01-30
3909,Home & Kitchen,115.94,172.19,333,94,2026-02-25
3910,Beauty,51.26,75.45,1557,51,2026-02-11
3911,Home & Kitchen,78.98,147.52,101,75,2026-03-23
3912,Sports,65.37,109.34,187,35,2026-01-23
3913,Home & Kitchen,99.86,162.63,302,38,2026-02-18
3914,Home & Kitchen,54.38,134.01,14,56,2026-01-11
3915,Sports,99.68,218.6,1312,108,2026-02-23
3916,Electronics,78.58,153.09,16,47,2026-02-13
3917,Apparel,67.65,103.2,222,32,2026-03-11
3918,Beauty,10.91,18.38,233,26,2025-12-05
3919,Electronics,171.09,377.9,1666,60,2026-04-26
3920,Sports,125.09,227.87,204,77,2026-03-11
3921,Sports,83.38,169.57,328,70,2026-03-26
3922,Electronics,60.97,148.52,177,61,2026-04-05
3923,Electronics,61.95,99.11,377,84,2025-12-12
3924,Electronics,359.03,670.27,294,27,2025-12-06
3925,Apparel,25.9,52.71,226,21,2026-03-24
3926,Electronics,269.09,656.36,1339,106,2026-01-24
3927,Apparel,58.75,94.11,122,77,2026-04-19
3928,Sports,203.81,358.53,1311,56,2026-01-08
3929,Electronics,138.49,199.02,1090,99,2026-01-04
3930,Electronics,234.06,442.23,126,87,2026-02-15
3931,Apparel,47.52,110.29,121,63,2026-03-29
3932,Electronics,114.58,166.68,100,28,2026-03-26
3933,Sports,198.12,392.5,312,75,2026-01-03
3934,Home & Kitchen,131.98,238.61,274,64,2025-12-14
3935,Beauty,8.5,14.87,12,99,2025-12-11
3936,Apparel,48.15,86.84,281,100,2026-04-16
3937,Home & Kitchen,17.41,39.84,1584,96,2025-12-05
3938,Home & Kitchen,60.97,120.55,177,88,2025-12-15
3939,Apparel,42.45,70.89,130,43,2026-01-04
3940,Apparel,42.16,74.18,157,60,2026-01-20
3941,Electronics,278.96,496.52,193,40,2026-01-12
3942,Home & Kitchen,82.89,150.33,59,84,2026-01-16
3943,Home & Kitchen,24.43,50.13,18,83,2026-04-06
3944,Sports,99.86,151.56,157,97,2025-12-15
3945,Sports,159.24,340.38,338,79,2026-03-30
3946,Sports,238.48,349.97,66,80,2026-01-05
3947,Apparel,47.54,73.08,268,24,2026-04-23
3948,Sports,169.54,255.29,268,60,2026-02-07
3949,Beauty,10.55,16.05,368,79,2026-03-19
3950,Apparel,72.92,114.05,343,45,2026-04-18
3951,Apparel,19.04,33.03,31,87,2026-04-15
3952,Electronics,374.92,754.18,210,24,2025-12-08
3953,Sports,38.58,63.88,375,85,2026-02-20
3954,Beauty,17.6,27.6,316,77,2026-01-13
3955,Sports,171.74,319.55,226,50,2026-04-08
3956,Electronics,27.0,58.64,172,82,2025-12-16
3957,Apparel,38.3,63.83,235,39,2026-03-29
3958,Apparel,14.77,36.42,1651,52,2025-12-02
3959,Beauty,14.42,32.83,305,67,2025-12-10
3960,Home & Kitchen,26.98,39.8,63,33,2026-04-22
3961,Home & Kitchen,21.84,37.7,1024,143,2026-01-13
3962,Sports,129.29,217.13,1041,150,2026-02-03
3963,Sports,36.39,60.59,1032,134,2026-03-02
3964,Apparel,38.53,79.66,100,71,2026-04-22
3965,Electronics,130.08,241.83,1335,107,2026-04-02
3966,Sports,137.99,267.11,54,60,2025-12-24
3967,Sports,234.85,351.61,37,68,2026-03-04
3968,Sports,218.24,355.18,390,32,2025-12-11
3969,Beauty,47.73,78.45,1325,59,2026-02-13
3970,Electronics,47.13,79.49,297,51,2026-04-30
3971,Sports,163.4,282.63,86,47,2026-01-23
3972,Electronics,375.87,751.94,203,68,2026-04-11
3973,Apparel,69.44,102.04,112,73,2026-02-04
3974,Sports,107.56,229.68,393,95,2025-12-26
3975,Electronics,114.6,222.49,1841,150,2025-12-09
3976,Home & Kitchen,131.69,218.28,1176,76,2026-01-03
3977,Beauty,40.43,68.77,1353,143,2026-04-13
3978,Beauty,20.02,39.11,393,80,2026-02-06
3979,Apparel,11.96,17.9,133,34,2026-04-24
3980,Electronics,162.94,381.13,125,74,2026-03-20
3981,Electronics,535.63,795.97,228,72,2026-03-12
3982,Apparel,21.07,33.31,123,35,2026-02-27
3983,Beauty,9.64,23.78,67,98,2026-03-14
3984,Apparel,29.22,47.5,97,95,2026-02-04
3985,Apparel,67.5,105.51,296,30,2026-01-13
3986,Apparel,51.99,88.97,397,95,2026-02-10
3987,Apparel,10.2,15.2,286,72,2025-12-20
3988,Home & Kitchen,94.81,173.73,158,22,2026-03-30
3989,Home & Kitchen,55.7,107.99,184,85,2026-03-27
3990,Apparel,43.22,87.46,358,74,2025-12-15
3991,Beauty,17.62,32.14,821,56,2026-04-10
3992,Home & Kitchen,30.17,70.98,66,47,2026-04-25
3993,Home & Kitchen,39.91,60.64,252,90,2026-03-14
3994,Home & Kitchen,87.45,126.56,171,87,2026-01-28
3995,Beauty,20.46,29.35,76,28,2025-12-03
3996,Beauty,36.93,66.28,390,32,2025-12-14
3997,Electronics,372.82,621.16,377,87,2026-01-09
3998,Beauty,38.94,66.33,167,45,2026-04-09
3999,Sports,163.98,329.01,203,76,2025-12-21
4000,Home & Kitchen,6.45,10.55,26,35,2025-12-13
4001,Beauty,13.03,30.49,324,74,2026-04-02
4002,Beauty,3.84,5.67,173,95,2026-04-18
4003,Home & Kitchen,86.42,194.27,153,25,2026-03-23
4004,Home & Kitchen,112.11,184.55,263,100,2025-12-10
4005,Beauty,31.81,56.26,398,68,2026-03-28
4006,Sports,133.05,306.4,122,98,2026-04-29
4007,Sports,151.32,224.06,901,80,2026-03-01
4008,Home & Kitchen,70.57,133.39,30,78,2025-12-22
4009,Beauty,16.67,40.34,215,78,2025-12-28
4010,Apparel,53.59,89.05,1088,70,2025-12-12
4011,Apparel,13.07,20.52,392,70,2026-04-17
4012,Sports,131.99,246.42,193,38,2025-12-01
4013,Sports,51.04,79.43,74,64,2026-03-03
4014,Home & Kitchen,22.6,32.85,294,25,2026-01-30
4015,Home & Kitchen,6.94,11.09,355,41,2026-01-28
4016,Electronics,49.04,100.79,328,75,2026-02-09
4017,Electronics,51.1,122.45,1478,83,2026-04-03
4018,Apparel,35.06,64.96,15,99,2026-01-06
4019,Home & Kitchen,141.61,216.0,140,31,2026-02-26
4020,Sports,131.43,230.0,711,84,2026-03-30
4021,Home & Kitchen,64.34,141.26,350,70,2025-12-12
4022,Electronics,115.77,182.67,51,37,2025-12-31
4023,Home & Kitchen,126.14,239.94,341,89,2026-01-25
4024,Beauty,41.79,61.79,1977,57,2026-01-27
4025,Beauty,14.77,36.32,109,74,2026-02-04
4026,Electronics,213.45,306.97,241,59,2026-03-03
4027,Home & Kitchen,68.03,133.8,399,27,2025-12-12
4028,Electronics,217.02,357.87,129,38,2026-04-14
4029,Apparel,18.47,31.01,366,55,2026-03-13
4030,Home & Kitchen,58.16,113.88,345,79,2025-12-28
4031,Beauty,16.37,23.52,224,59,2026-01-28
4032,Electronics,72.86,130.45,257,97,2026-03-06
4033,Sports,111.66,222.1,188,53,2026-04-22
4034,Apparel,31.16,72.51,141,24,2026-04-13
4035,Electronics,137.43,342.87,94,46,2026-02-20
4036,Home & Kitchen,12.54,23.22,172,47,2026-01-16
4037,Sports,197.13,308.54,88,43,2026-04-08
4038,Electronics,317.41,611.94,267,97,2026-04-19
4039,Electronics,434.7,723.1,1424,120,2026-02-12
4040,Electronics,85.89,174.12,104,55,2025-12-12
4041,Electronics,123.08,232.07,253,22,2026-02-20
4042,Beauty,29.92,44.05,220,92,2026-02-23
4043,Home & Kitchen,60.08,145.77,1711,119,2026-02-08
4044,Home & Kitchen,156.29,236.46,1293,78,2025-12-05
4045,Sports,140.0,312.95,12,98,2025-12-25
4046,Beauty,46.72,75.58,213,79,2026-01-08
4047,Electronics,100.95,230.91,51,99,2026-02-20
4048,Apparel,30.51,64.21,140,60,2026-03-24
4049,Apparel,48.49,110.61,166,79,2025-12-03
4050,Home & Kitchen,63.04,107.34,273,33,2026-03-22
4051,Beauty,41.13,68.59,342,55,2026-03-16
4052,Sports,101.17,152.47,343,66,2026-03-14
4053,Beauty,15.72,38.53,184,44,2025-12-03
4054,Sports,125.01,229.06,146,35,2025-12-17
4055,Electronics,89.44,155.77,1678,136,2026-01-28
4056,Sports,177.78,266.44,178,56,2025-12-16
4057,Apparel,64.29,113.51,389,72,2026-04-04
4058,Beauty,9.98,19.84,541,144,2026-01-05
4059,Apparel,12.39,19.78,343,77,2025-12-21
4060,Sports,81.78,170.05,210,45,2026-03-07
4061,Electronics,425.75,739.84,167,44,2026-02-02
4062,Home & Kitchen,58.23,127.6,216,88,2026-01-07
4063,Electronics,160.34,293.51,44,67,2026-03-30
4064,Home & Kitchen,68.71,169.26,295,37,2026-04-26
4065,Electronics,431.39,735.7,326,32,2026-04-06
4066,Sports,118.11,175.8,720,76,2026-03-31
4067,Electronics,198.45,457.73,226,42,2026-01-14
4068,Electronics,325.46,650.63,290,31,2026-02-04
4069,Electronics,199.36,287.45,531,111,2026-04-15
4070,Sports,196.27,356.03,50,70,2026-03-09
4071,Beauty,35.43,63.38,395,47,2026-02-25
4072,Home & Kitchen,34.22,50.06,73,34,2026-04-21
4073,Apparel,15.99,38.75,224,70,2025-12-15
4074,Beauty,48.48,73.72,238,76,2026-02-15
4075,Home & Kitchen,23.76,47.86,264,91,2026-03-16
4076,Beauty,16.71,25.01,141,66,2026-01-25
4077,Electronics,26.67,56.4,184,32,2025-12-18
4078,Home & Kitchen,50.09,80.83,371,79,2026-02-04
4079,Electronics,191.72,299.61,256,56,2026-04-23
4080,Apparel,22.74,41.94,98,82,2026-02-04
4081,Home & Kitchen,118.22,182.95,216,71,2026-03-02
4082,Beauty,7.51,14.65,160,56,2026-02-04
4083,Electronics,457.64,722.3,92,63,2026-02-01
4084,Apparel,29.56,70.18,254,85,2025-12-22
4085,Apparel,77.03,117.86,211,89,2026-01-12
4086,Home & Kitchen,100.72,232.42,366,32,2026-01-14
4087,Electronics,370.78,711.66,358,80,2026-04-20
4088,Electronics,216.07,400.71,244,29,2026-04-09
4089,Electronics,221.8,523.26,320,90,2026-01-20
4090,Home & Kitchen,64.83,96.52,339,99,2026-04-15
4091,Sports,129.73,206.03,205,50,2026-03-02
4092,Beauty,23.3,46.26,246,56,2026-01-24
4093,Sports,42.26,76.42,295,53,2026-04-05
4094,Sports,29.77,43.76,274,68,2026-03-16
4095,Electronics,415.14,773.06,233,81,2026-03-31
4096,Beauty,4.51,7.72,126,82,2026-01-19
4097,Electronics,340.44,486.55,257,60,2026-03-27
4098,Sports,33.66,49.52,37,96,2026-03-24
4099,Electronics,269.2,417.13,311,58,2025-12-18
4100,Beauty,19.03,40.88,82,91,2025-12-13
4101,Apparel,45.58,97.43,259,99,2026-01-29
4102,Electronics,296.09,675.65,1102,57,2026-03-29
4103,Sports,135.67,265.82,12,85,2026-04-17
4104,Home & Kitchen,102.56,221.44,175,71,2026-03-12
4105,Home & Kitchen,106.74,240.21,172,57,2026-03-12
4106,Home & Kitchen,47.38,101.77,328,97,2025-12-19
4107,Home & Kitchen,97.96,163.69,1288,124,2026-01-07
4108,Sports,12.06,27.43,86,89,2026-02-07
4109,Beauty,36.6,59.47,148,24,2026-02-19
4110,Beauty,55.39,84.0,221,23,2025-12-15
4111,Electronics,193.66,464.64,244,93,2026-01-08
4112,Sports,140.67,344.94,336,32,2026-01-23
4113,Sports,152.16,230.64,378,94,2025-12-21
4114,Electronics,157.62,309.28,1692,98,2026-04-26
4115,Beauty,57.37,89.1,103,58,2026-04-14
4116,Electronics,289.01,603.46,388,98,2026-04-19
4117,Beauty,19.87,32.56,362,87,2026-01-08
4118,Beauty,25.38,37.74,371,79,2025-12-16
4119,Apparel,25.19,42.69,597,87,2025-12-19
4120,Electronics,176.64,330.58,91,41,2026-02-18
4121,Beauty,23.2,33.77,140,65,2026-04-10
4122,Home & Kitchen,61.48,104.78,344,43,2026-02-25
4123,Apparel,60.19,110.23,1066,99,2026-02-15
4124,Apparel,15.89,28.75,341,49,2026-04-25
4125,Apparel,8.69,15.1,26,75,2026-01-30
4126,Sports,186.2,351.98,58,57,2026-04-28
4127,Sports,142.24,318.02,375,91,2026-01-27
4128,Beauty,24.24,43.37,11,97,2026-01-26
4129,Apparel,25.27,61.08,343,35,2026-04-15
4130,Sports,111.38,188.62,363,77,2025-12-09
